Temps, x, y, z
0.0	0	0	0
0.0105033	5.00874673193699e-06	3.4391833955965637e-06	-3.860379536455456e-06
0.0210066	2.1268935999880332e-05	1.3913557998781933e-05	-1.5338369590139663e-05
0.0315099	5.02745119119024e-05	3.1670741018814256e-05	-3.4182166333946175e-05
0.0420132	9.130737849359246e-05	5.62732750182731e-05	-6.0102733173343206e-05
0.0525166	0.00014400903421825763	8.703228079593975e-05	-9.333567903701477e-05
0.0630199	0.00020812258992817525	0.0001233198749900612	-0.00013416113376759118
0.0735232	0.00028424277901679663	0.00016497536879251477	-0.00018209231741286665
0.0840265	0.00037487467723615667	0.00021270447207708118	-0.00023684019337830948
0.0945298	0.00047974590620766767	0.00026653607471329956	-0.0002989083693181324
0.105033	0.0005968702375875714	0.0003264695752613012	-0.00036904327496272983
0.115536	0.0007238112755690819	0.0003945963958812381	-0.0004464474419557374
0.12604	0.0008577449906516075	0.00047399605973976594	-0.0005284971910844345
0.136543	0.000998336370641166	0.0005656149756466175	-0.0006139551832019581
0.147046	0.001147141274783291	0.0006686842762173039	-0.0007033652009636338
0.15755	0.0013054380283126187	0.0007831204861735494	-0.000797846544882401
0.168053	0.0014745500591472672	0.0009093186065688831	-0.0008987926803151326
0.178556	0.001655725841509356	0.001047243591880333	-0.0010065093387719658
0.18906	0.0018488233532507389	0.0011980453181544483	-0.0011209456931124834
0.199563	0.0020527411418928996	0.0013643031364752342	-0.0012425007983658024
0.210066	0.0022622189579908883	0.0015482839219258852	-0.0013707436918864737
0.22057	0.0024740706597208215	0.0017531446114935937	-0.0015045114093793011
0.231073	0.002696080163268313	0.0019822713903053456	-0.0016433824572795433
0.241576	0.002931973252052718	0.0022402757119345195	-0.0017862799921050123
0.252079	0.0031726752745929216	0.0025359681385186835	-0.0019331422385706677
0.262583	0.0034158492171332297	0.0028772035796691235	-0.0020861713384931245
0.273086	0.0036730242258611427	0.0032696449555896876	-0.0022426721649273134
0.283589	0.003972895612537941	0.003763940838710074	-0.0023934855904967113
0.294093	0.0043308100802607954	0.004458690587795215	-0.0025407063222404784
0.304596	0.00471081350069231	0.005437653970480469	-0.0026956089996952276
0.315099	0.005082973338842857	0.006772091920214156	-0.0028605673215820995
0.325603	0.005445247752976312	0.00852522417577889	-0.003033633722913696
0.336106	0.0057776769778627845	0.010783250319599142	-0.0032061829709435084
0.346609	0.006039280649001087	0.013671888221865158	-0.003378214361492792
0.357113	0.006184556447563031	0.017299405242625826	-0.0035632743553099793
0.367616	0.006171941106791751	0.021768175582122733	-0.0037493264882640814
0.378119	0.005988043201796165	0.027158198537530143	-0.003908651220146823
0.388623	0.005656962394140711	0.033489236273466214	-0.004033136219593641
0.399126	0.005204706515190749	0.040770082108337054	-0.004119393237431053
0.409629	0.004643337450281131	0.04902433765290374	-0.004161983464317588
0.420132	0.003986791317621354	0.058268068342231895	-0.004166673512798719
0.430636	0.0032597607217731295	0.06850275793863722	-0.004146578511183406
0.441139	0.00249096969508969	0.07970530850971955	-0.004109787126063028
0.451642	0.0016963921236463854	0.09183585485517003	-0.004061985185828565
0.462146	0.0008762456983846357	0.10484315890509399	-0.004021198771017202
0.472649	3.827148005488743e-05	0.11867636239019654	-0.004016846474623437
0.483152	-0.0008054623147680592	0.13327055326969175	-0.004015716207536766
0.493656	-0.0016576496512166698	0.1485609192765042	-0.003960628421964233
0.504159	-0.0025070769249329787	0.1645175353436222	-0.003880640952568956
0.514662	-0.0033098998003401043	0.1810718151554402	-0.0037929641769780613
0.525166	-0.0040209023554601386	0.19810352979056264	-0.003681175736249358
0.535669	-0.0046210488106294125	0.2154808850136983	-0.0035579616760914017
0.546172	-0.005099059428882908	0.23305962338780462	-0.0034537419234848365
0.556675	-0.005431725456257107	0.25071532809886693	-0.003419485225325501
0.567179	-0.005607261985239761	0.26836547979650477	-0.003500954324240268
0.577682	-0.00564286063845036	0.2859344629829164	-0.0037202117538361343
0.588185	-0.0055740601870537445	0.303375347279943	-0.004083960809889716
0.598689	-0.005431336354460368	0.3206839889003777	-0.004561275786699396
0.609192	-0.005211720269641788	0.3378452112287277	-0.005075972715488
0.619695	-0.004887787539190217	0.35482294165210165	-0.005541873298407232
0.630199	-0.004427521410676965	0.3715675121030459	-0.005901499770251618
0.640702	-0.0038052670145665326	0.3879614942020125	-0.006113430067577344
0.651205	-0.0029990708570620645	0.4038986466855648	-0.006171024805498166
0.661709	-0.0019954615723271397	0.41936088744287875	-0.0061450651244091825
